coin_page,coin_page-href,ric_id,personality,date,mint,ob_legend,ob_type,re_legend,re_type,brickendonbury,bristol,caistor_by_yarmouth,cambridge,darfield,darfield_2,denbighshire,east_england,edston_peebles_shire,falkirk,muswell_hill,shapwick_villa,st_mary_cray,stevenage,region_a,ain,baden_baden,clavier_3,eauze,eining,elliginies_saint_anne,kempten_lindenberg_3,kirchmatting,koln,mainz,nanterre,niederaschau,pfunz,viuz_faverges,welzheim,wiesbach,wiggensbac,region_b,via_tritone,vicenza,region_c,barza,borgondi,ercsi,francesti,ghirisa,gracic,gunzenhausen,kongen,leskovec,linsberg,muntenesti,nicolaevo,plevna,postojna,reka_devnia,rustschuk,singidunum,taga,uskub,region_d,dura_hoards _3_and_4,haydere,kecel,south_east_turkey,syria,region_e
"704","http://web3.forest.usf.edu/main/other/severan/coins/704/","E RIC 166","Elagabalus","218-219","Eastern","ANTONINVS PIVS FEL AVG","Head right, laureate, bust draped and cuirassed","CONSVL II","Aequitas standing left, holding scales and cornucopiae.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","4","0","0","0","0","0","0"
"323","http://web3.forest.usf.edu/main/other/severan/coins/323/","C RIC 286","Caracalla","217","Rome","ANTONINVS PIVS AVG GERM","Head, laureate, right.","P M TR P XX COS IIII P P","Jupiter standing front, inclined to right, head left, holding thunderbolt and sceptre.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1191","http://web3.forest.usf.edu/main/other/severan/coins/1191/","SA RIC 61","Severus Alexander","227","Rome","IMP C M AVR SEV ALEXAND AVG","Head right, laureate bust draped.","P M TR P VI COS II P P","Mars walking right, carrying spear and trophy.","7","0","0","0","0","0","0","0","0","1","0","0","0","2","10","0","0","4","26","0","0","0","5","3","0","0","3","1","1","0","1","2","46","0","0","0","0","0","1","2","0","0","4","2","0","2","0","0","2","2","30","7","1","3","1","57","0","0","0","2","0","2"
"287","http://web3.forest.usf.edu/main/other/severan/coins/287/","C RIC 251","Caracalla","215","Rome","ANTONINVS PIVS AVG GERM","Head, laureate, right.","P M TR P XVIII COS IIII P P","Aesculapius standing left, holding serpent-wreathed wand: right, on ground, globe.","0","0","1","0","0","0","0","2","0","1","0","6","0","0","10","1","1","0","1","0","0","0","0","19","0","0","1","0","4","0","0","0","27","3","1","4","1","0","2","2","0","0","0","0","0","0","0","3","0","0","51","0","0","0","0","59","0","0","0","6","0","6"
"1235","http://web3.forest.usf.edu/main/other/severan/coins/1235/","SA RIC 5","Severus Alexander","222","Rome","IMP C M AVR SEV ALEXAND AVG","Head right, laureate bust draped. (Variant: Head right, laureate bust draped and cuirassed.)","P M TR P COS P P","Jupiter standing left, cloak behind and over right arm, holding thunderbolt and sceptre","2","0","0","1","6","0","1","13","0","1","0","7","1","2","34","0","0","10","34","0","1","1","3","8","0","1","3","1","0","0","0","2","64","4","0","4","1","5","3","4","0","0","4","5","0","0","0","4","1","0","148","3","0","2","2","182","0","1","0","2","0","3"
"706","http://web3.forest.usf.edu/main/other/severan/coins/706/","E RIC 168","Elagabalus","218-219","Eastern","IMP ANTONINVS AVG","Head right, laureate, bust draped (Variant: Head right, laureate, bust draped and cuirassed.).","CONSVL II P P","Aequitas standing left, holding scales and cornucopiae.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","7","0","0","0","0","0","0"
"337","http://web3.forest.usf.edu/main/other/severan/coins/337/","C RIC 300","Caracalla","UNDATED (213-217)","Rome","ANTONINVS PIVS AVG GERM","Head, laureate, right.","INDVLGENTIAE AVG","Indulgentia seated left holding patera and sceptre.","0","0","0","0","0","0","0","5","0","0","0","6","0","0","11","0","1","0","0","0","0","0","0","5","0","0","1","0","0","0","0","0","7","2","0","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","19","0","0","0","0","21","0","0","0","1","0","1"
"880","http://web3.forest.usf.edu/main/other/severan/coins/880/","C RIC 379","Julia Domna","211-217","Rome","IVLIA PIA FELIX AVG","Bust, draped right, with hair elaborately waved in ridges and turned up low at the back: diademed on crescent. (Variants: Bust, draped right, with hair elaborately waved in ridges and tuned up low at the back: diademed, without crescent; Bust, draped righ","LVNA LVCIFERA","Luna, with crescent on head and cloak floating round her head, in biga left.","0","0","1","0","0","0","0","2","0","0","0","3","0","0","6","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","7","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","12","1","0","0","0","14","0","0","0","0","0","0"
"736","http://web3.forest.usf.edu/main/other/severan/coins/736/","E RIC 195","Elagabalus","UNDATED","Eastern","ANTONINVS PIVS FEL AVG","Head right, laureate, bust draped (Variant: Head right, laureate, bust draped and cuirassed.).","SANCT DEO SOLI ELAGABAL","Slow quadriga right, bearing the conical stone of Emesa on which is an eagle; the stone is surrounded by four parasols.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"693","http://web3.forest.usf.edu/main/other/severan/coins/693/","E RIC 160","Elagabalus","UNDATED","Rome","IMP ANTONINVS AVG","Head right, laureate, bust draped.","VICTORIA AVG","Victory flying left, holding diadem in both hands; on each side, a small shield; in field, star.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1911","http://web3.forest.usf.edu/main/other/severan/coins/1911/","SS RIC 63","Septimius Severus","195","Rome","L SEPT SEV PERT AVG IMP V","Head, laureate, right.","PART ARAB PART ADIAB COS II P P","Two captives seated right and left, back to back, on round shields and trophy between captives.","0","0","4","0","0","0","0","0","0","0","0","13","0","0","17","0","0","1","2","0","0","0","0","2","0","0","0","0","0","1","0","0","6","3","0","3","0","2","0","2","0","2","0","0","0","0","0","0","0","0","31","0","0","0","0","37","0","0","0","0","0","0"
"486","http://web3.forest.usf.edu/main/other/severan/coins/486/","E RIC 78","Elagabalus","","Rome","IMP ANTONINVS PIVS AVG","Head right, laureate, bust draped.","FIDES MILITVM","Legionary eagle between two standards with one or two shields at the foot of each standard.","0","0","1","0","0","0","0","4","0","0","0","9","1","0","15","0","0","3","31","0","0","1","5","5","0","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","0","0","2","1","1","0","0","1","1","0","0","1","0","0","1","8","0","0","0","0","0","0"
"1141","http://web3.forest.usf.edu/main/other/severan/coins/1141/","SA RIC 13","Severus Alexander","222","Rome","IMP C M AVR SEV ALEXAND AVG","Head right, laureate bust draped. (Variant: Head right, laureate bust draped and cuirassed.)","P M TR P COS P P","Salus seated left, feeding snake coiled round altar.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"407","http://web3.forest.usf.edu/main/other/severan/coins/407/","C RIC 358A","Caracalla","UNDATED","Eastern","IM C M AVR ANTONINVS AVG","Head, laureate, right.","VICTORIA AVGVSTI","Victory advancing left, holding in both hands wreath over shield on base.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1381","http://web3.forest.usf.edu/main/other/severan/coins/1381/","SA RIC 144","Severus Alexander","UNDATED","Rome","IMP C M AVR SEV ALEXAND AVG","Head right, laureate bust draped.","IOVI VLTORI","Jupiter, half-draped, seated left, holding Victory and spear.","1","0","1","1","0","0","0","3","0","2","0","0","2","4","14","0","0","7","43","0","1","0","6","3","0","2","0","1","2","0","1","1","67","1","0","1","0","1","2","2","0","2","2","5","0","1","0","2","7","1","121","2","0","0","2","150","0","0","0","1","0","1"
"1628","http://web3.forest.usf.edu/main/other/severan/coins/1628/","SS RIC 373","Septimius Severus","","Eastern","IMP CAE L SEP SEV PERT AVG COS II","Head, laureate, right.","FELICIT TEMPOR","Corn-ear between crossed cornuacopiae.","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","1","1","0","0","0","0","0","0","15","0","0","0","0","19","0","0","0","0","0","0"
"1750","http://web3.forest.usf.edu/main/other/severan/coins/1750/","SS RIC 456","Septimius Severus","194","Eastern","L SEPT SEV PERT AVG IMP II","Head, laureate, right","MART VICT","Mars advancing right, holding spear and trophy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0"
"1546","http://web3.forest.usf.edu/main/other/severan/coins/1546/","SA RIC 306","Severus Alexander","UNDATED","Eastern","IMP C M (AVR) SEV ALEXAND AVG","Head right, laureate, bust draped.","PONTIF MAX TR P II COS II P P","Roma seated left.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1311","http://web3.forest.usf.edu/main/other/severan/coins/1311/","SA RIC 79","Severus Alexander","228","Rome","IMP C M AVR SEV ALEXAND AVG","Head right, laureate bust draped.","P M TR P VII COS II P P","Pax standing left, holding olive branch and sceptre.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"879","http://web3.forest.usf.edu/main/other/severan/coins/879/","C RIC 378","Julia Domna","211-217","Rome","IVLIA PIA FELIX AVG","Bust, draped right, with hair elaborately waved in ridges and turned up low at the back: without diadem or crescent.","IVNONEM","Juno, veiled, standing left, holding patera and sceptre: at feet left, peacock.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1710","http://web3.forest.usf.edu/main/other/severan/coins/1710/","SS RIC 427","Septimius Severus","194-195","Eastern","IMP CAE L SEP SEV PERT AVG COS II","Head, laureate, right","VICT AVG","Victory seated left, holding wreath and palm","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"302","http://web3.forest.usf.edu/main/other/severan/coins/302/","C RIC 266","Caracalla","215","Rome","ANTONINVS PIVS AVG GERM","Head, laureate, right.","P M TR P XVIII COS IIII P P","Fides Militum standing left, holding two standards.","1","0","0","0","0","0","1","11","0","0","0","12","0","0","25","1","1","0","0","0","1","0","0","11","0","2","0","0","1","0","0","0","17","4","0","4","4","0","0","3","0","0","0","0","0","0","0","1","1","1","78","4","0","0","0","92","0","1","0","4","0","5"
"1371","http://web3.forest.usf.edu/main/other/severan/coins/1371/","SA RIC 136","Severus Alexander","UNDATED","Rome","IMP C M AVR SEV ALEXANDER AVG","Head right, laureate bust draped and cuirassed.","ANNONA AVG","Annona standing right, holding rudder placed on globe and modius; her left foot rests on prow.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1703","http://web3.forest.usf.edu/main/other/severan/coins/1703/","SS RIC 421","Septimius Severus","194-195","Eastern","IMP CAE L SEP SEV PERT AVG COS II","Head, laureate, right","VICTOR AVG","Victory standing left inscribing shield set on column and holding palm","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1142","http://web3.forest.usf.edu/main/other/severan/coins/1142/","SA RIC 14","Severus Alexander","222","Rome","IMP C M AVR SEV ALEXAND AVG","Head right, laureate bust draped. (Variant: Head right, laureate bust draped and cuirassed.)","P M TR P COS P P","Salus seated left, feeding snake coiled round altar.","2","0","0","0","0","0","0","3","0","1","0","2","0","1","9","0","0","5","20","0","1","2","3","1","0","0","5","0","1","0","1","0","39","1","0","1","1","3","1","4","0","2","1","2","0","1","0","1","1","0","108","4","1","2","3","135","0","0","0","0","0","0"
"2255","http://web3.forest.usf.edu/main/other/severan/coins/2255/","SS RIC 540","Julia Domna","196-211","Rome","IVLIA AVGVSTA","Bust of Julia Domna, draped, right, hair waved and coiled at back","AETERNIT IMPERI","Busts of Caracalla laureate, draped and Geta, draped (or draped, cuirassed), head bare, facing one another","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1365","http://web3.forest.usf.edu/main/other/severan/coins/1365/","SA RIC 131","Severus Alexander","UNDATED","Rome","IMP C M AVR SEV ALEXAND AVG","Head right, laureate bust draped.","ANNONA AVG","Annona standing left, holding corn-ears and cornucopiae; at her feet left, modius.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"432","http://web3.forest.usf.edu/main/other/severan/coins/432/","E RIC 25","Elagabalus","219","Rome","IMP CAES ANTONINVS AVG","Head right, laureate, bust draped and cuirassed.","PONTIF MAX TR P II COS II P P","Roma seated left, holding Victory and sceptre; by her side, shield.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"371","http://web3.forest.usf.edu/main/other/severan/coins/371/","C RIC 328A","Caracalla","UNDATED","Eastern (BARBAROUS)","M ANTONINVS AVG","Head, laureate, bearded, left.","SEPTI GETA CAES PO","Bust of Geta, laureate, draped, right.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1054","http://web3.forest.usf.edu/main/other/severan/coins/1054/","SA RIC 365","Julia Mamaea","UNDATED","Rome","IVLIA MAMAEA AVG","Bust right, diademed.","VICTORIA AVG","Victory walking right, holding wreath and palm.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1177","http://web3.forest.usf.edu/main/other/severan/coins/1177/","SA RIC 48","Severus Alexander","225","Rome","IMP C M AVR SEV ALEXAND AVG","Head right, laureate bust draped.","P M TR P IIII COS P P","Emperor in military dress standing left, holding globe and spear reversed.","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","0","1","3","9","0","0","0","1","1","0","0","2","1","1","0","0","1","20","0","0","0","0","1","1","1","0","0","3","1","0","0","0","0","2","0","29","2","2","0","3","45","0","1","0","0","0","1"
"404","http://web3.forest.usf.edu/main/other/severan/coins/404/","C RIC 356","Caracalla","UNDATED","Eastern","IMP C M AVR ANTONINVS AVG","Head, laureate, right.","COS II","Legionary eagle between two standards.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1298","http://web3.forest.usf.edu/main/other/severan/coins/1298/","SA RIC 66","Severus Alexander","227","Rome","IMP C M AVR SEV ALEXAND AVG","Head right, laureate bust draped.","P M TR P VI COS II P P","Pax standing left, holding olive branch and sceptre.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1320","http://web3.forest.usf.edu/main/other/severan/coins/1320/","SA RIC 88","Severus Alexander","228","Rome","IMP SEV ALEXAND AVG","Head right, laureate.","P M TR P VII COS II P P","Emperor, laureate, walking right, holding spear and club, with shield at feet.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","http://web3.forest.usf.edu/main/other/severan/coins/88/","C RIC 77","Caracalla","204","Rome","ANTONINVS PIVS AVG","Bust, laureate, draped, cuirassed, right.","PONTIF TR P VII COS","Caracalla, holding eagle-tipped sceptre, in triumphal quadriga left.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"1708","http://web3.forest.usf.edu/main/other/severan/coins/1708/","SS RIC 425","Septimius Severus","194-195","Eastern","IMP CAE L SEP SEV PERT AVG COS II","Head, laureate, right","VICTOR AVG","Victory advancing left, holding wreath and palm","0","0","3","0","0","0","0","0","0","0","0","2","0","0","5","0","1","3","1","0","0","0","1","0","0","0","0","0","1","2","0","1","10","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","18","0","0","0","0","21","0","0","1","0","0","1"
"1797","http://web3.forest.usf.edu/main/other/severan/coins/1797/","SS RIC 496","Septimius Severus","198","Eastern","L SEPT SEVERVS PER AVG PM IMP XI (var: SEPT)","Head, laureate, right","PAR AR AD TR P VI COS II P P","Victory advancing left holding wreath and palm","0","0","0","0","0","0","0","2","0","0","0","3","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","8","0","0","0","0","0","0"
"158","http://web3.forest.usf.edu/main/other/severan/coins/158/","C RIC 143A","Caracalla","201-206","Rome","ANTONINVS PIVS AVG","Bust, laureate, draped, cuirassed, right.","ROMAE AETERNAE","Hexastyle temple: Roma seated in centre right: six figures, left and right, in front of columns.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1037","http://web3.forest.usf.edu/main/other/severan/coins/1037/","SA RIC 348","Julia Mamaea","UNDATED","Rome","IVLIA MAMAEA AVG","Bust right, diademed, draped.","SAECVLI FELICITAS","Felicitas standing left, beside lighted altar, holding patera and caduceus.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"227","http://web3.forest.usf.edu/main/other/severan/coins/227/","C RIC 201","Caracalla","209-212","Rome","ANTONINVS PIVS AVG","Head, laureate, right.","COS III","Salus standing left.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","http://web3.forest.usf.edu/main/other/severan/coins/211/","C RIC 191","Caracalla","AD 211","Rome","ANTONINVS PIVS AVG BRIT","Head, laureate, right.","PONTIF TR P XIIII COS III","Virtus, helmeted, standing right, left foot on helmet, holding spear and parazonium.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","21","1","0","0","0","25","0","0","0","0","1","1"
"2079","http://web3.forest.usf.edu/main/other/severan/coins/2079/","SS RIC 207A","Septimius Severus","207","Rome","SEVERVS PIVS AVG","Head, laureate, right.","P M TR P XV COS III P P","Africa, wearing elephant-skin head-dress, standing right, holding out drapery with fruits in its fold (?): at feet right lion, snake (?) in left hand.","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1"
"1422","http://web3.forest.usf.edu/main/other/severan/coins/1422/","SA RIC 184A","Severus Alexander","","Rome","IMP SEV ALEXAND AVG","Head right, laureate. (Variants: Head right, laureate with slight drapery over left shoulder.)","ABVNDANTIA AVG","Abundantia standing left.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"772","http://web3.forest.usf.edu/main/other/severan/coins/772/","G RIC 20","Geta","200-202","Rome","P SEPT GETA CAES PONT","Bust, draped, head bare, right. (Variant: Bust, draped, head bare, right, also cuirassed.)","SECVRIT IMPERII","Securitas seated left, holding globe, left arm on chair.","1","6","1","1","1","1","5","10","2","0","2","47","2","0","79","0","2","2","1","2","0","2","5","19","0","0","4","0","0","2","0","2","41","2","1","3","6","2","2","1","0","0","0","0","0","0","0","3","3","0","173","3","1","4","4","202","0","5","0","10","0","15"
"73","http://web3.forest.usf.edu/main/other/severan/coins/73/","C RIC 63","Caracalla","202","Rome","ANTONINVS PIVS AVG","Bust,laureate, draped, right.","PART MAX PONT TR P V","Two captives, seated right and left, mourning, at foot of trophy.","0","0","1","0","0","1","1","0","0","0","3","0","1","0","7","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","13","0","1","0","0","16","0","0","0","1","0","1"
"1440","http://web3.forest.usf.edu/main/other/severan/coins/1440/","SA RIC 201","Severus Alexander","UNDATED 228-231","Rome","IMP SEV ALEXAND AVG","Head right, laureate.","IOVI PROPVGNaTORI","Jupiter in war-like attitude, head turned back, hurling thunderbolt.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1518","http://web3.forest.usf.edu/main/other/severan/coins/1518/","SA RIC 278","Severus Alexander","UNDATED","Eastern","IMP C M AVR SEV ALEXAND AVG","Head right, laureate bust draped and cuirassed.","FIDES EXERCIT","Fides seated left, holding standard; behind her, another standard.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1228","http://web3.forest.usf.edu/main/other/severan/coins/1228/","SA RIC 98","Severus Alexander","229","Rome","IMP SEV ALEXAND AVG","Head right, laureate with slight drapery over left shoulder.","P M TR P VIII COS III P P","Emperor in quadriga right, holding eagle-tipped sceptre.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"846","http://web3.forest.usf.edu/main/other/severan/coins/846/","G RIC 90","Geta","210-212","Rome","P SEPT GETA PIVS AVG BRIT","Head, laureate, bearded, right.","PROVIDENTIA DEORVM","Providentia standing left, holding wand over glober and sceptre.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"1579","http://web3.forest.usf.edu/main/other/severan/coins/1579/","SS RIC 350J","Septimius Severus","UNDATED","Eastern","IMP CAE L SEP SEV PERT AVG","Head, laureate, right.","VIRTVS AVG COS II","Virtus standing left, holding Victory and spear.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"234","http://web3.forest.usf.edu/main/other/severan/coins/234/","C RIC 207","Caracalla","213","Rome","ANTONINVS PIVS AVG BRIT","Head, laureate, right.","P M TR P XVI COS IIII P P","Mars standing: behind, two standards","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","0","0","0","0","53","0","0","0","0","0","0"
"17","http://web3.forest.usf.edu/main/other/severan/coins/17/","C RIC 21","Caracalla","UNDATED (198-199?)","Rome","IMP CAES M AVR ANTON AVG","Bust, draped, cuirassed, head, bare, right.","MINER VICTRIX","Minerva standing left, holding Victory and spear: at feet, shield: behind, trophy.","0","0","0","0","0","0","0","2","0","0","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","3","0","0","0","0","0","0"
"1289","http://web3.forest.usf.edu/main/other/severan/coins/1289/","SA RIC 57","Severus Alexander","UNDATED","Rome","IMP SEV ALEXAND AVG","Head right, laureate.","P M TR P V COS II P P","Emperor walking right, carrying spear and trophy.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
